,loss,accuracy,val_loss,val_accuracy
0,0.772416353225708,0.5004284381866455,0.6845024824142456,0.5426356792449951
1,0.6701252460479736,0.5724079012870789,0.7583872079849243,0.4961240291595459
2,0.6797466278076172,0.5509854555130005,0.6610350608825684,0.5968992114067078
3,0.6380215883255005,0.622107982635498,0.6861949563026428,0.5348837375640869
4,0.6119884848594666,0.6538131833076477,0.6366870999336243,0.6589147448539734
5,0.5913987755775452,0.6658097505569458,0.6187206506729126,0.6744186282157898
6,0.5853636860847473,0.6649528741836548,0.6497781276702881,0.604651153087616
7,0.5425757765769958,0.7052270770072937,0.6296142339706421,0.682170569896698
8,0.5390447378158569,0.7069408893585205,0.6443735361099243,0.6899224519729614
