,loss,accuracy,val_loss,val_accuracy
0,5.089944839477539,0.5132819414138794,0.8675179481506348,0.5891472697257996
1,0.6104947328567505,0.6726649403572083,0.5709651112556458,0.7286821603775024
2,0.46583354473114014,0.7849186062812805,0.5716739296913147,0.6976743936538696
3,0.42092135548591614,0.7960582971572876,0.5854917168617249,0.6976743936538696
4,0.40756097435951233,0.8037703633308411,0.5314480066299438,0.7209302186965942
5,0.3102824091911316,0.8808911442756653,0.5364294648170471,0.7286821603775024
6,0.2950526177883148,0.8826049566268921,0.691046416759491,0.6124030947685242
7,0.2798413336277008,0.8860325813293457,0.6076404452323914,0.6511628031730652
