,loss,accuracy,val_loss,val_accuracy
0,4.231777191162109,0.7712082266807556,0.3226751685142517,0.8449612259864807
1,0.14058974385261536,0.9417309165000916,0.13986147940158844,0.9379844665527344
2,0.07844998687505722,0.9785775542259216,0.13418740034103394,0.9534883499145508
3,0.03137527406215668,0.9837189316749573,0.09757173806428909,0.961240291595459
4,0.019512351602315903,0.9871465563774109,0.09711187332868576,0.961240291595459
5,0.01619228720664978,0.9931448101997375,0.09370654076337814,0.961240291595459
6,0.015553310513496399,0.9965724349021912,0.09383810311555862,0.9689922332763672
7,0.012655201368033886,0.9965724349021912,0.0988328605890274,0.961240291595459
8,0.01290825568139553,0.9948586225509644,0.09877784550189972,0.9534883499145508
